  Accumulated Depreciation,0,0,"-5,930.82",0,0,0,"-5,988.72","-6,267.41",0,"-7,538.00","-7,660.98","-7,742.88","-8,533.54","-9,174.41","-9,133.07","-9,755.04","-10,195.67","-10,415.88","-11,101.61","-11,949.05",0,"-12,307.76","-12,730.22","-13,157.48",0,"-13,968.67","-15,289.84","-16,457.52","-14,394.88",0,"-14,397.25",0,"-14,295.01","-14,187.45","-13,399.41","-14,099.39","-13,562.61","-13,074.17","-13,391.87","-12,647.32","-13,251.39","-14,829.78","-14,609.53","-14,639.93","-16,229.56","-16,858.33","-15,967.82","-16,638.78","-16,785.69","-16,346.53","-15,618.29","-15,483.07","-16,022.11","-15,408.46","-15,064.55","-15,949.83","-16,405.72","-16,377.64","-16,720.82","-17,044.73","-17,180.72","-18,480.99","-18,495.84","-18,748.97","-19,175.32","-20,362.03","-20,615.38","-20,357.78","-20,383.55","-19,847.74","-20,436.73","-21,648.40","-21,731.20","-23,398.80","-24,520.61","-24,840.14","-26,868.65","-28,392.34","-30,791.19","-30,685.99","-31,131.11","-34,848.31","-34,029.07","-35,547.64","-37,973.29","-39,855.69","-40,321.06","-39,856.34","-39,134.19","-43,335.00","-44,996.01","-45,808.15","-47,139.61","-46,868.12","-46,080.65","-47,679.17","-48,535.13","-48,356.37","-41,850.52","-46,191.41","-45,907.61","-46,384.41","-42,698.66","-47,269.12","-47,233.14","-45,602.65",0,0,0,0,"-43,312.52",0,0,0,"-45,697.27",0,0,0,"-50,021.46",0
"Property, Plant and Equipment",0,0,"6,660.14",0,0,0,"6,976.28","7,006.65",0,"7,797.96","7,869.98","7,721.87","8,136.88","8,496.40","8,263.51","8,485.98","8,530.23","8,319.83","8,615.82","8,944.60",0,"8,621.18","8,755.86","8,756.67",0,"8,950.85","9,777.29","10,265.15","8,921.23",0,"8,811.55",0,"8,743.40","8,635.94","8,420.50","8,823.38","8,699.25","8,434.92","9,084.98","8,520.42","8,877.40","9,680.04","9,612.70","9,452.89","10,314.80","10,544.85","10,207.88","10,590.22","10,740.41","10,668.55","10,509.75","10,288.93","10,800.60","10,537.47","10,577.13","11,033.91","11,355.56","11,347.51","11,732.01","11,903.28","12,104.60","12,766.58","13,216.67","13,311.91","13,986.40","14,531.46","15,058.85","14,688.73","14,892.65","14,808.79","15,476.84","16,305.24","16,828.32","17,759.38","20,595.95","22,420.87","25,660.01","27,379.50","30,879.26","31,823.35","33,086.87","35,436.52","35,108.27","36,200.15","37,043.32","37,944.38","37,422.35","36,318.69","38,293.93","38,264.52","40,381.01","40,518.48","40,983.15","41,143.20","41,789.58","43,492.45","45,215.76","46,122.02","46,865.68","46,272.54","46,331.21","47,603.32","51,289.57","50,144.37","51,697.44","50,771.35","54,195.82","55,045.69","56,159.63","56,953.80","60,369.90","61,894.27","64,119.75","63,500.89","64,694.19","66,025.47","67,276.17","65,930.15","67,428.40","66,340.10"
Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,449.12",0,0,0,"6,406.43",0,0,0,"6,544.72",0,0,0,"6,308.72","6,349.59","6,628.16","6,700.35","7,304.76","7,655.78","7,864.14","6,873.51","6,891.75","6,899.14","6,835.31","6,638.64","6,992.33","6,635.25"
  Goodwill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Long Term Assets,0,0,"1,147.33",0,0,0,"1,477.85","1,672.56",0,"1,831.52","1,883.97","3,531.87","3,978.74","1,914.32","4,157.86","4,601.34","4,963.16","4,949.62","5,412.17","5,823.33",0,"5,534.49","5,535.45","7,293.51",0,"7,641.73","8,384.89","9,343.28","8,417.99",0,"9,053.97",0,"9,685.52","9,377.30","9,696.58","11,624.44","11,738.12","11,159.76","10,567.11","10,919.84","11,202.97","11,995.42","12,709.74","13,416.35","12,596.38","12,943.65","12,034.82","13,322.02","15,183.54","14,658.15","15,194.82","17,201.33","17,783.77","18,051.86","18,742.71","19,939.96","21,960.39","23,084.80","25,196.53","26,861.07","28,588.87","29,284.71","29,829.49","29,841.73","32,800.86","34,234.22","35,397.11","35,406.57","36,523.72","34,970.59","36,153.44","36,609.85","37,433.74","38,204.54","37,772.64","38,238.45","39,423.19","40,646.82","42,193.65","41,852.03","40,931.79","35,515.33","31,916.10","32,764.96","33,454.45","33,990.91","32,826.59","32,810.67","34,476.92","33,791.24","36,056.52","36,692.24","36,707.34","36,756.60","28,671.16","36,533.48","37,008.63","37,677.97","34,071.90","37,435.03","37,865.56","39,058.57","36,453.85","38,718.53","38,796.34","37,375.70","32,225.14","31,265.91","30,875.84","29,710.56","30,255.89","29,819.49","30,256.82","29,745.72","29,734.80","30,648.06","31,549.03","31,876.63","32,209.59","32,256.47"
Total Assets,0,0,"17,567.11",0,0,0,"18,437.07","17,723.34",0,"19,782.33","21,571.72","20,570.93","22,026.18","23,024.87","23,776.98","24,130.36","24,670.09","23,622.34","25,717.01","26,155.44",0,"25,979.18","27,812.28","28,453.66",0,"29,499.50","33,240.50","34,742.93","30,565.74",0,"33,423.74",0,"34,062.78","33,935.89","34,050.50","36,175.04","35,920.87","34,794.26","37,583.45","36,453.97","37,929.58","40,911.66","42,177.21","41,044.56","44,389.49","44,521.69","44,603.73","46,534.58","48,236.72","46,828.24","47,475.52","48,114.23","50,586.44","49,758.16","52,823.79","53,557.43","57,537.60","58,531.52","64,630.91","66,773.13","69,668.93","72,598.13","76,680.12","75,812.78","81,088.52","84,198.83","88,561.05","87,329.68","88,740.82","86,664.25","90,641.02","93,678.17","95,511.16","98,100.23","102,654.19","103,170.13","110,097.49","116,206.33","124,846.12","123,984.63","125,018.60","131,880.38","120,779.90","121,790.69","123,342.06","127,901.01","128,192.41","126,646.55","134,719.88","135,108.43","141,718.30","139,535.39","142,107.68","139,881.20","142,939.07","145,275.12","146,509.80","149,402.16","149,387.71","146,020.63","146,237.21","150,269.85","156,815.68","151,747.81","153,339.08","149,382.68","153,045.51","152,753.94","152,498.00","152,819.87","161,418.75","162,339.96","166,906.35","162,690.74","167,895.06","171,703.25","176,275.36","174,972.35","182,458.73","178,549.21"
  Accounts Payable,0,0,0,0,0,0,"2,918.46","2,670.66",0,"2,863.58","3,323.96","3,031.06","3,042.67","3,164.39","3,291.00","3,263.05","3,237.67","3,058.11","3,610.08","3,351.73",0,"3,274.94","3,832.12","3,245.27",0,"3,595.34","4,617.71","4,443.53","3,795.29",0,"4,635.41",0,"4,624.08","4,299.90","4,871.93","4,891.72","4,853.30","4,636.13","5,609.21","4,491.03","4,762.94","4,969.11","5,864.45","5,315.54","6,059.56","5,650.88","6,169.53","6,115.55","6,037.18","5,786.25","6,667.46","6,064.62","6,114.93","5,375.52","6,202.27","6,258.56","6,400.88","6,192.65","6,770.03","6,394.43","6,679.77","6,876.99","8,121.95","7,433.60","7,995.80","8,004.06","9,382.11","8,533.15","8,368.45","7,967.21","8,657.23","9,051.80","8,792.78","8,730.03","9,664.96","8,771.59","8,816.82","9,004.24","10,045.68","8,685.69","8,313.23","8,786.91","6,892.83","6,596.69","7,639.82","7,658.51","8,845.88","7,760.67","8,616.71","7,952.93","8,469.63","6,544.34","8,688.16","8,397.72","11,428.29","10,177.49","9,765.41","9,265.47","8,572.70","8,771.90","9,417.87","9,200.34","8,847.56","9,276.17","9,746.56","8,435.67","8,302.59","8,982.30","8,257.88","8,121.88","9,988.70","8,932.65","9,675.88","8,591.72","8,973.95","9,822.43","9,904.37","9,582.15","10,142.17","9,974.82"
  Total Tax Payable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.977,333.289,213.539,246.859,213.628,263.977,699.988,493.047,401.739,391.441,335.265,311.528,295.54,292.23,494.596,364.969,411.049,850.522,519.679,370.709,471.989,417.258,616.11,451.512,356.502,445.652,852.354,730.984,362.083,406.192,423.755,432.414,310.298,403.015,625.538,521.051,457.613,505.39,572.15
  Other Current Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.842,0,0,0,321.333,0,0,368.98,"1,726.60",301.671,249.874,240.837,"1,698.89",271.744,258.867,242.685,"1,313.62",0,0,0,0,0,0,0,"1,505.87",0,0,0,"1,405.81",0
  Current Accrued Expense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,517.97","4,551.13","4,860.92","4,652.25","5,160.79","5,161.18","5,938.58","5,473.51","6,541.42","6,433.90","6,882.78","6,807.32","7,491.72","7,158.32","7,698.92","7,461.43","8,685.25","8,227.16","8,508.19","8,036.01","6,709.21","7,473.23","8,112.07","7,692.05","6,885.75","5,814.27","6,797.76","6,150.60","7,230.20","6,476.52","6,773.08","5,926.31","5,750.07","5,253.19","5,625.91","5,418.19","5,980.43","5,161.88","5,874.89","5,340.08","6,436.73","5,671.94","6,146.87","5,534.82","5,931.06","5,687.08","6,277.78","5,876.33","4,054.34","5,471.23","5,611.14","5,348.29","3,483.17","5,549.33","5,715.24","5,254.31","3,134.46","3,060.43","2,985.92","2,779.28","3,405.72","3,182.66","3,260.69","2,986.67","3,699.51","3,363.77","3,937.38","3,501.21","3,816.42","3,878.87"
Accounts Payable & Accrued Expense,0,0,0,0,0,0,"2,918.46","2,670.66",0,"2,863.58","3,323.96","3,031.06","3,042.67","3,164.39","3,291.00","3,263.05","3,237.67","3,058.11","3,610.08","3,351.73",0,"3,274.94","3,832.12","3,245.27",0,"3,595.34","4,617.71","4,443.53","3,795.29",0,"4,635.41",0,"4,624.08","4,299.90","4,871.93","4,891.72","4,853.30","4,636.13","5,609.21","4,491.03","4,762.94","4,969.11","5,864.45","5,315.54","6,059.56","5,650.88","6,169.53","6,115.55","6,037.18","5,786.25","11,185.42","10,615.75","10,975.86","10,027.78","11,363.06","11,419.74","12,339.46","11,666.16","13,311.45","12,828.34","13,562.55","13,684.31","15,613.67","14,591.92","15,694.71","15,465.50","18,067.36","16,760.31","16,876.64","16,003.22","15,366.44","16,525.04","16,904.84","16,422.08","16,550.71","14,585.86","15,614.58","15,154.84","17,275.88","15,162.21","15,086.31","15,408.20","12,976.19","12,063.42","13,512.59","13,290.33","15,090.29","13,622.54","14,984.66","13,694.74","15,606.65","12,551.54","15,146.55","14,228.08","17,972.91","16,359.17","16,408.15","15,921.83","15,204.17","15,064.48","15,649.59","15,261.45","14,446.88","15,713.36","16,172.18","14,289.16","13,196.32","12,895.08","11,974.79","11,263.25","13,800.62","12,539.07","13,368.99","11,888.69","14,582.34","13,811.73","14,362.80","13,540.97","15,869.80","14,425.84"
Current Portion of Long-Term Debt,0,0,"2,738.54",0,0,0,"3,535.32","2,905.85",0,"3,788.20","4,428.12","3,485.41","3,814.06","5,053.93","4,228.36","4,290.50","4,435.92","4,262.14","4,857.44","4,544.17",0,"4,063.49","4,844.28","4,167.97",0,"3,990.06","5,167.31","5,943.30","4,750.84",0,"5,326.60",0,"4,653.77","4,910.94","4,035.73","4,787.90","4,699.89","4,616.17","5,699.02","7,124.99","7,159.83","7,932.71","7,379.88","6,617.52","7,140.87","7,631.40","7,820.55","9,012.34","10,403.38","10,191.55","10,129.88","11,136.35","12,087.85","11,133.84","10,419.94","8,873.08","8,913.40","9,811.77","10,167.48","10,604.76","10,539.80","9,298.72","11,513.31","9,975.73","11,579.36","12,048.60","12,652.45","11,993.95","11,831.50","11,876.54","11,789.54","13,504.77","17,028.70","18,323.53","17,693.14","18,493.83","21,611.89","23,817.16","25,702.54","27,637.46","26,216.35","29,073.92","27,757.15","24,783.23","18,750.75","21,273.18","19,989.22","21,770.63","22,819.24","24,168.06","25,196.21","27,225.07","25,951.83","25,843.28","22,751.74","23,667.81","24,376.31","26,147.25","23,071.10","23,655.43","23,907.15","24,750.35","25,624.87","25,850.44","26,867.40","25,890.28","23,535.65","25,030.76","22,204.12","24,157.89","24,701.83","26,427.32","25,307.49","26,146.02","24,681.32","25,518.11","25,788.01","26,814.32","27,509.19","27,259.84"
  Current Deferred Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Current Deferred Taxes Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeferredTaxAndRevenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Current Liabilities,0,0,"5,315.69",0,0,0,"2,183.64","2,143.44",0,"2,130.40","2,480.98","2,296.28","2,753.45","2,656.15","3,019.59","2,798.47","3,177.63","2,677.69","2,716.73","2,586.24",0,"2,679.41","3,160.37","3,011.77",0,"3,273.35","4,134.36","4,012.09","3,960.62",0,"4,463.55",0,"5,495.47","5,660.24","5,786.47","5,501.11","5,658.59","5,346.85","5,962.76","5,661.93","5,822.36","5,742.59","5,733.67","5,245.97","6,230.51","5,931.89","6,063.56","6,370.53","6,520.97","6,033.42","1,815.28","1,700.79","2,092.03","1,841.71","1,886.24","1,966.95","2,467.29","2,327.00","2,793.10","3,109.16","3,398.65","3,393.21","3,575.81","3,857.92","4,046.38","4,509.08","4,911.63","4,971.38","4,632.02","4,810.64","2,630.49","4,818.64","4,641.08","4,798.27","2,323.05","2,625.05","2,760.62","2,999.76","3,322.17","3,411.10","3,031.58","2,747.68","2,569.18","2,996.64","2,413.44","2,541.97","2,610.94","2,718.46","2,416.32","2,460.16","2,899.81","2,817.69","2,576.45","2,522.19","2,684.31","2,933.73","2,715.76","3,615.29","5,906.68","3,427.50","2,937.91","3,338.70","6,359.99","3,426.54","3,169.41","3,194.61","7,298.73","7,474.24","7,836.82","7,695.97","9,937.02","10,126.02","9,771.82","8,584.72","8,814.72","8,784.86","8,937.32","8,210.76","9,655.14","9,301.63"
Total Current Liabilities,0,0,"8,054.23",0,0,0,"8,637.42","7,719.94",0,"8,782.18","10,233.06","8,812.75","9,610.17","10,874.47","10,538.95","10,352.02","10,851.22","9,997.94","11,184.25","10,482.14",0,"10,017.85","11,836.77","10,425.01",0,"10,858.75","13,919.38","14,398.91","12,506.75",0,"14,425.56",0,"14,773.31","14,871.09","14,694.14","15,180.73","15,211.78","14,599.15","17,270.98","17,277.95","17,745.13","18,644.42","18,977.99","17,179.04","19,430.94","19,214.16","20,053.63","21,498.42","22,961.53","22,011.22","23,130.59","23,452.88","25,155.73","23,003.32","23,669.24","22,259.77","23,720.15","23,804.92","26,272.02","26,542.26","27,500.99","26,376.25","30,702.79","28,425.57","31,320.45","32,023.17","35,631.44","33,725.64","33,340.16","32,690.40","29,786.46","34,848.44","38,574.62","39,543.88","36,566.90","35,704.75","39,987.09","41,971.76","46,300.59","46,210.76","44,334.24","47,229.79","43,302.52","39,843.28","34,676.78","37,105.48","37,690.44","38,111.63","40,220.22","40,322.96","43,702.67","42,594.30","43,674.83","42,593.56","43,408.96","42,960.71","43,500.22","45,684.37","44,181.95","42,147.42","42,494.65","43,350.50","46,431.73","44,990.34","46,208.99","43,374.05","44,030.70","45,400.09","42,015.73","43,117.10","48,439.46","49,092.41","48,448.30","46,619.43","48,078.38","48,114.70","49,088.12","48,566.05","53,034.12","50,987.31"
  Long-Term Debt,0,0,"2,319.02",0,0,0,"2,461.91","2,517.07",0,"2,704.96","3,048.93","3,650.04","3,943.94","3,503.94","4,544.38","4,762.71","4,740.77","4,639.53","4,866.66","5,647.71",0,"6,037.62","5,831.84","6,377.16",0,"6,501.30","6,500.92","7,104.31","6,044.59",0,"6,240.19",0,"5,827.75","5,447.57","5,965.13","6,307.50","6,275.29","6,187.92","5,289.90","4,400.94","4,691.52","5,268.95","5,639.17","6,030.93","5,315.38","5,033.93","5,231.84","4,585.66","4,212.36","3,835.37","3,084.63","3,160.31","2,910.91","4,382.96","5,453.86","6,496.07","7,872.21","8,497.23","9,593.95","10,408.41","11,185.73","13,071.17","12,840.07","13,518.62","14,437.22","14,785.48","14,823.51","15,611.82","16,170.77","15,452.86","16,019.80","17,078.54","14,879.85","15,006.64","16,253.30","16,699.96","16,040.75","17,672.53","18,176.44","18,084.59","20,388.84","20,967.87","19,750.01","23,056.90","27,112.95","26,235.44","25,497.51","24,184.62","25,657.11","24,733.46","25,025.29","23,190.65","23,287.57","23,773.97","27,102.12","26,981.05","27,353.68","28,496.42","28,604.00","29,983.99","30,445.05","33,130.68","31,507.99","31,401.83","31,631.57","32,114.30","32,611.76","31,158.86","34,407.87","32,140.34","33,087.50","31,805.08","34,306.57","33,560.11","35,620.92","36,238.35","37,253.46","36,349.32","36,604.11","36,468.47"
  Capital Lease Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long-Term Debt & Capital Lease Obligation,0,0,"2,319.02",0,0,0,"2,461.91","2,517.07",0,"2,704.96","3,048.93","3,650.04","3,943.94","3,503.94","4,544.38","4,762.71","4,740.77","4,639.53","4,866.66","5,647.71",0,"6,037.62","5,831.84","6,377.16",0,"6,501.30","6,500.92","7,104.31","6,044.59",0,"6,240.19",0,"5,827.75","5,447.57","5,965.13","6,307.50","6,275.29","6,187.92","5,289.90","4,400.94","4,691.52","5,268.95","5,639.17","6,030.93","5,315.38","5,033.93","5,231.84","4,585.66","4,212.36","3,835.37","3,084.63","3,160.31","2,910.91","4,382.96","5,453.86","6,496.07","7,872.21","8,497.23","9,593.95","10,408.41","11,185.73","13,071.17","12,840.07","13,518.62","14,437.22","14,785.48","14,823.51","15,611.82","16,170.77","15,452.86","16,019.80","17,078.54","14,879.85","15,006.64","16,253.30","16,699.96","16,040.75","17,672.53","18,176.44","18,084.59","20,388.84","20,967.87","19,750.01","23,056.90","27,112.95","26,235.44","25,497.51","24,184.62","25,657.11","24,733.46","25,025.29","23,190.65","23,287.57","23,773.97","27,102.12","26,981.05","27,353.68","28,496.42","28,604.00","29,983.99","30,445.05","33,130.68","31,507.99","31,401.83","31,631.57","32,114.30","32,611.76","31,158.86","34,407.87","32,140.34","33,087.50","31,805.08","34,306.57","33,560.11","35,620.92","36,238.35","37,253.46","36,349.32","36,604.11","36,468.47"
PensionAndRetirementBenefit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,777.46",0,0,0,"4,525.75",0,0,0,"4,923.18","4,903.31","4,984.34","4,861.93","5,846.71","6,031.39","5,132.07","4,894.55","4,376.07","4,009.20","4,053.81","4,064.86","3,813.42","3,822.77"
NonCurrent Deferred Liabilities,0,0,261.785,0,0,0,305.867,319.065,0,371.858,344.875,336.171,352.484,296.125,386.224,388.999,355.308,343.792,171.955,229.866,0,222.168,200.324,860.382,0,858.177,789.17,771.3,785.609,0,735.163,0,811.096,737.588,270.601,428.224,353.656,257.574,0,0,0,0,0,0,0,0,23.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,738.59",0,0,0,"6,255.16",0,0,0,"6,183.09","5,984.78","5,864.55","7,231.38","6,993.87","7,289.56","7,586.96","7,775.64","7,974.48","8,512.91","8,551.93","5,968.51","5,938.15","6,047.35"
Other Long-Term Liabilities,0,0,0,0,0,0,0,0,0,0,0,-0.099,0,0,0,0,0.098,-0.101,635.41,706.187,0,677.672,733.056,648.671,0,665.837,811.314,848.24,713.396,0,"1,142.98",0,"1,131.01","1,109.39","1,840.88","1,887.84","1,809.55","1,709.87","2,266.35","2,377.04","2,313.56","2,340.48","2,782.36","2,779.55","2,986.57","3,058.30","1,442.05","1,856.86","1,925.02","1,998.89","2,577.10","2,522.70","2,737.67","2,639.27","4,111.19","4,348.81","4,541.62","4,663.73","6,637.83","6,740.57","7,061.50","7,426.44","6,674.14","6,583.90","6,828.27","7,030.49","6,840.21","6,592.13","6,663.95","6,234.39","8,914.16","5,056.42","4,910.94","5,215.29","10,556.20","10,970.01","10,859.84","11,057.76","13,994.29","13,774.53","14,454.94","15,573.40","15,518.55","15,607.95","16,121.00","16,546.12","15,879.43","14,369.67","15,465.79","15,879.15","16,859.53","17,227.66","17,657.07","17,480.87","17,642.89","17,620.56","17,721.93","17,455.81","3,641.43","17,327.18","16,315.00","16,112.72","4,005.15","14,920.65","14,835.46","15,149.22","3,974.87","3,813.32","3,683.51","3,772.04","4,785.35","4,268.91","4,582.97","4,482.76","4,807.84","5,130.59","5,360.01","5,204.57","5,423.06","5,203.77"
Total Liabilities,0,0,"10,635.03",0,0,0,"11,405.20","10,556.07",0,"11,859.00","13,626.86","12,798.86","13,906.60","14,674.53","15,469.56","15,503.74","15,947.39","14,981.16","16,858.28","17,065.90",0,"16,955.30","18,601.98","18,311.22",0,"18,884.06","22,020.79","23,122.76","20,050.34",0,"22,543.89",0,"22,543.17","22,165.63","22,770.74","23,804.29","23,650.27","22,754.51","24,827.22","24,055.93","24,750.22","26,253.85","27,399.52","25,989.52","27,732.89","27,306.39","26,750.58","27,940.94","29,098.91","27,845.47","28,792.32","29,135.90","30,804.31","30,025.55","33,234.29","33,104.65","36,133.98","36,965.89","42,503.80","43,691.24","45,748.22","46,873.85","50,217.00","48,528.09","52,585.94","53,839.14","57,295.16","55,929.59","56,174.88","54,377.65","54,720.42","56,983.40","58,365.41","59,765.81","63,376.40","63,374.72","66,887.68","70,702.05","78,471.31","78,069.88","79,178.01","83,771.06","78,571.08","78,508.13","77,910.73","79,887.03","79,067.39","76,665.92","81,343.11","80,935.57","85,587.49","83,012.61","84,619.46","83,848.39","88,153.98","87,562.31","88,575.83","91,636.59","88,943.42","89,458.58","89,254.69","92,593.90","92,725.78","91,312.83","92,676.03","90,637.57","91,723.59","91,260.35","90,955.99","91,122.79","99,152.90","98,487.34","100,056.86","97,332.48","100,857.69","102,005.76","104,307.32","100,153.31","104,812.87","102,529.67"
Common Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.47,721.082,714.488,805.442,838.939,783.702,809.94,806.644,767.073,721.339,703.242,728.232,674.778,655.113,697.011,710.539,706.479,724.615,726.686,749.859,798.285,792.597,786.093,782.686,827.291,818.095,791.505,773.194,727.827,733.647,751.32,734.074,733.59,734.493,701.687,748.542,768.328,852.067,805.592,804.378,942.942,879.536,890.829,942.944,956.822,948.751,947.813,"1,020.27","1,032.75","1,054.14","1,070.14","1,120.73","1,106.31","1,043.67","1,085.13","1,101.51","1,027.17",908.167,885.144,867.523,831.887,840.995,843.274,801.177,721.292,714.875,695.667,716.344,707.584,762.116,816.956,845.582,741.969,762.218,775.979,776.946,762.056,811.595,781.974
Preferred Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Retained Earnings,0,0,"7,201.37",0,0,0,"6,505.47","6,638.86",0,"7,840.12","7,775.39","7,723.15","8,180.27","8,619.63","8,388.82","8,850.68","9,226.76","9,127.14","9,712.42","10,471.71",0,"10,299.21","10,850.96","11,262.16",0,"11,735.70","13,089.93","14,107.21","11,849.38",0,"11,823.07",0,"12,114.05","12,175.15","11,785.98","13,173.13","12,979.50","12,562.75","13,222.26","12,541.39","13,708.51","16,335.86","16,568.54","16,937.09","19,687.72","21,015.94","20,204.21","21,375.43","21,820.89","21,083.79","20,341.76","20,472.34","21,899.34","20,843.83","21,047.78","23,158.42","24,311.09","24,989.86","26,602.03","27,392.42","29,487.34","32,590.32","33,046.96","33,604.25","33,176.71","36,281.20","36,210.12","35,715.62","36,086.12","34,789.13","36,387.28","38,041.55","38,218.16","38,970.60","39,699.80","38,995.35","43,099.03","45,638.46","50,470.87","49,046.72","49,738.19","58,076.24","52,110.44","52,706.58","56,214.40","58,376.84","58,473.34","61,192.83","66,262.53","67,786.93","69,402.91","70,515.74","74,279.64","73,586.81","69,830.57","74,053.60","75,784.36","71,185.04","55,504.45","62,627.12","62,219.65","60,869.03","56,978.39","64,047.74","61,801.82","56,451.52","50,530.32","50,356.53","52,583.73","52,635.71","54,850.06","60,129.22","63,700.14","57,007.83","59,450.07","62,006.43","63,267.00","66,509.59","71,773.33","70,512.70"
